iso3,country,year,phase_type,ipc_phase,population_total,gdp_current_usd,poverty_rate,brd_deaths,one_sided_deaths,Climate: Standard Deviation,Climate: Temperature change,Crop: Maize (corn) - Production,Crop: Maize (corn) - Yield,Crop: Millet - Production,Crop: Millet - Yield,Crop: Rice - Production,Crop: Rice - Yield,Crop: Sorghum - Production,Crop: Sorghum - Yield,Crop: Wheat - Production,Crop: Wheat - Yield
DJI,Djibouti,2024,current,2,1168722,4086402719,,,,0.4726875,1.877,,,,,,,,,,
DJI,Djibouti,2024,proj1,2,1168722,4086402719,,,,0.4726875,1.877,,,,,,,,,,
DJI,Djibouti,2024,proj2,1,1168722,4086402719,,,,0.4726875,1.877,,,,,,,,,,
DJI,Djibouti,2025,current,2,,,,,,,,,,,,,,,,,
DJI,Djibouti,2025,proj1,2,,,,,,,,,,,,,,,,,
DJI,Djibouti,2025,proj2,1,,,,,,,,,,,,,,,,,
DOM,Dominican Republic,2022,current,1,11230734,1.13478E+11,1,,,0.415411765,0.885411765,62824.95,1845.5,,,1029316,5202.9,224.21,1439.2,,
DOM,Dominican Republic,2022,proj1,1,11230734,1.13478E+11,1,,,0.415411765,0.885411765,62824.95,1845.5,,,1029316,5202.9,224.21,1439.2,,
DOM,Dominican Republic,2022,proj2,1,11230734,1.13478E+11,1,,,0.415411765,0.885411765,62824.95,1845.5,,,1029316,5202.9,224.21,1439.2,,
DOM,Dominican Republic,2023,current,1,11331265,1.20456E+11,1.3,,,0.415411765,1.331647059,81635.05,1919.7,,,947005,5050,287.32,1484.4,,
DOM,Dominican Republic,2023,proj1,1,11331265,1.20456E+11,1.3,,,0.415411765,1.331647059,81635.05,1919.7,,,947005,5050,287.32,1484.4,,
DOM,Dominican Republic,2023,proj2,1,11331265,1.20456E+11,1.3,,,0.415411765,1.331647059,81635.05,1919.7,,,947005,5050,287.32,1484.4,,
DOM,Dominican Republic,2024,current,1,11427557,1.24282E+11,,,,0.415411765,1.496470588,,,,,,,,,,
DOM,Dominican Republic,2024,proj1,1,11427557,1.24282E+11,,,,0.415411765,1.496470588,,,,,,,,,,
DOM,Dominican Republic,2024,proj2,1,11427557,1.24282E+11,,,,0.415411765,1.496470588,,,,,,,,,,
ECU,Ecuador,2024,current,1,18135478,1.24676E+11,,,,0.486294118,1.984470588,,,,,,,,,,
ECU,Ecuador,2024,proj1,1,18135478,1.24676E+11,,,,0.486294118,1.984470588,,,,,,,,,,
ECU,Ecuador,2024,proj2,1,18135478,1.24676E+11,,,,0.486294118,1.984470588,,,,,,,,,,
ECU,Ecuador,2025,current,1,,,,,,,,,,,,,,,,,
ECU,Ecuador,2025,proj1,1,,,,,,,,,,,,,,,,,
ECU,Ecuador,2025,proj2,1,,,,,,,,,,,,,,,,,
ETH,Ethiopia,2019,current,1,115737383,95912620248,,67,141,0.397764706,0.958176471,9635734.5,4236.8,1125957.87,2471.5,170630.1,2963.6,5265580.06,2880.2,5315270.33,2970.5
ETH,Ethiopia,2019,proj1,1,115737383,95912620248,,67,141,0.397764706,0.958176471,9635734.5,4236.8,1125957.87,2471.5,170630.1,2963.6,5265580.06,2880.2,5315270.33,2970.5
ETH,Ethiopia,2019,proj2,1,115737383,95912620248,,67,141,0.397764706,0.958176471,9635734.5,4236.8,1125957.87,2471.5,170630.1,2963.6,5265580.06,2880.2,5315270.33,2970.5
ETH,Ethiopia,2020,current,1,118917671,1.07658E+11,,20916,2425,0.397764706,0.976235294,10022285.88,4240.4,1218581.54,2536,268223,3144.9,4517350,2690.1,5478708.65,2995.4
ETH,Ethiopia,2020,proj1,1,118917671,1.07658E+11,,20916,2425,0.397764706,0.976235294,10022285.88,4240.4,1218581.54,2536,268223,3144.9,4517350,2690.1,5478708.65,2995.4
ETH,Ethiopia,2020,proj2,1,118917671,1.07658E+11,,20916,2425,0.397764706,0.976235294,10022285.88,4240.4,1218581.54,2536,268223,3144.9,4517350,2690.1,5478708.65,2995.4
ETH,Ethiopia,2021,current,3,122138588,1.11262E+11,38.6,124549,2017,0.397764706,1.036764706,10751000,4194.4,942197,2572.2,280633,3079.8,3553670,2631.4,5807800,3110.7
ETH,Ethiopia,2021,proj1,3,122138588,1.11262E+11,38.6,124549,2017,0.397764706,1.036764706,10751000,4194.4,942197,2572.2,280633,3079.8,3553670,2631.4,5807800,3110.7
ETH,Ethiopia,2021,proj2,1,122138588,1.11262E+11,38.6,124549,2017,0.397764706,1.036764706,10751000,4194.4,942197,2572.2,280633,3079.8,3553670,2631.4,5807800,3110.7
GHA,Ghana,2020,current,1,31887809,70008243860,,,,0.372058824,1.310823529,3071000,2582.8,236000,1697.8,973000,3343.6,356000,1171.1,,
GHA,Ghana,2020,proj1,1,31887809,70008243860,,,,0.372058824,1.310823529,3071000,2582.8,236000,1697.8,973000,3343.6,356000,1171.1,,
GHA,Ghana,2020,proj2,1,31887809,70008243860,,,,0.372058824,1.310823529,3071000,2582.8,236000,1697.8,973000,3343.6,356000,1171.1,,
GHA,Ghana,2021,current,1,32518665,79514204730,,,,0.372058824,1.531,3203000,2530,188000,1504,1143000,3201.7,324000,1045.2,,
GHA,Ghana,2021,proj1,1,32518665,79514204730,,,,0.372058824,1.531,3203000,2530,188000,1504,1143000,3201.7,324000,1045.2,,
GHA,Ghana,2021,proj2,1,32518665,79514204730,,,,0.372058824,1.531,3203000,2530,188000,1504,1143000,3201.7,324000,1045.2,,
GHA,Ghana,2022,current,1,33149152,73919003210,,,,0.372058824,0.998647059,3255718,2504.4,196308,1397.4,1283000,3563.9,401499,1295.2,,
GHA,Ghana,2022,proj1,1,33149152,73919003210,,,,0.372058824,0.998647059,3255718,2504.4,196308,1397.4,1283000,3563.9,401499,1295.2,,
GHA,Ghana,2022,proj2,1,33149152,73919003210,,,,0.372058824,0.998647059,3255718,2504.4,196308,1397.4,1283000,3563.9,401499,1295.2,,
GHA,Ghana,2023,current,1,33787914,80547146878,,,,0.372058824,1.409764706,3619000,2783.8,244000,1478.7,1463000,3954.1,439000,1416.1,,
GHA,Ghana,2023,proj1,1,33787914,80547146878,,,,0.372058824,1.409764706,3619000,2783.8,244000,1478.7,1463000,3954.1,439000,1416.1,,
GHA,Ghana,2023,proj2,1,33787914,80547146878,,,,0.372058824,1.409764706,3619000,2783.8,244000,1478.7,1463000,3954.1,439000,1416.1,,
GHA,Ghana,2024,current,1,34427414,82825288889,,,,0.372058824,1.723176471,,,,,,,,,,
GHA,Ghana,2024,proj1,1,34427414,82825288889,,,,0.372058824,1.723176471,,,,,,,,,,
GHA,Ghana,2024,proj2,1,34427414,82825288889,,,,0.372058824,1.723176471,,,,,,,,,,
GHA,Ghana,2025,current,1,,,,,,,,,,,,,,,,,
GHA,Ghana,2025,proj1,1,,,,,,,,,,,,,,,,,
GHA,Ghana,2025,proj2,1,,,,,,,,,,,,,,,,,
GIN,Guinea,2020,current,1,13371183,14088693743,,,,0.406411765,1.365352941,792509,1420,213420,1267.4,2459015,1470,63110,1466.8,,
GIN,Guinea,2020,proj1,1,13371183,14088693743,,,,0.406411765,1.365352941,792509,1420,213420,1267.4,2459015,1470,63110,1466.8,,
GIN,Guinea,2020,proj2,1,13371183,14088693743,,,,0.406411765,1.365352941,792509,1420,213420,1267.4,2459015,1470,63110,1466.8,,
GIN,Guinea,2021,current,1,13710513,17069115738,,,,0.406411765,1.570117647,798327,1450,216579,1285,2839900,1500,64012,1483.8,,
GIN,Guinea,2021,proj1,1,13710513,17069115738,,,,0.406411765,1.570117647,798327,1450,216579,1285,2839900,1500,64012,1483.8,,
GIN,Guinea,2021,proj2,1,13710513,17069115738,,,,0.406411765,1.570117647,798327,1450,216579,1285,2839900,1500,64012,1483.8,,
GIN,Guinea,2022,current,1,14055137,19910452542,,,,0.406411765,1.138588235,814706.25,1500,219783.98,1302.9,3158100,1493.1,64927.85,1501,,
GIN,Guinea,2022,proj1,1,14055137,19910452542,,,,0.406411765,1.138588235,814706.25,1500,219783.98,1302.9,3158100,1493.1,64927.85,1501,,
GIN,Guinea,2022,proj2,1,14055137,19910452542,,,,0.406411765,1.138588235,814706.25,1500,219783.98,1302.9,3158100,1493.1,64927.85,1501,,
GIN,Guinea,2023,current,1,14405468,22407615556,,,,0.406411765,1.489823529,982000,1510.8,220000,1100,3534800,1502.9,65000,1444.4,,
GIN,Guinea,2023,proj1,1,14405468,22407615556,,,,0.406411765,1.489823529,982000,1510.8,220000,1100,3534800,1502.9,65000,1444.4,,
GIN,Guinea,2023,proj2,1,14405468,22407615556,,,,0.406411765,1.489823529,982000,1510.8,220000,1100,3534800,1502.9,65000,1444.4,,
GIN,Guinea,2024,current,1,14754785,25334307879,,,,0.406411765,1.626352941,,,,,,,,,,
GIN,Guinea,2024,proj1,1,14754785,25334307879,,,,0.406411765,1.626352941,,,,,,,,,,
GIN,Guinea,2024,proj2,1,14754785,25334307879,,,,0.406411765,1.626352941,,,,,,,,,,
GIN,Guinea,2025,current,1,,,,,,,,,,,,,,,,,
GIN,Guinea,2025,proj1,1,,,,,,,,,,,,,,,,,
GIN,Guinea,2025,proj2,1,,,,,,,,,,,,,,,,,
GMB,"Gambia, The",2020,current,1,2515733,1812170891,22,,,,,,,,,,,,,,
GMB,"Gambia, The",2020,proj1,1,2515733,1812170891,22,,,,,,,,,,,,,,
GMB,"Gambia, The",2020,proj2,1,2515733,1812170891,22,,,,,,,,,,,,,,
GMB,"Gambia, The",2021,current,1,2576010,2014158842,,,,,,,,,,,,,,,
GMB,"Gambia, The",2021,proj1,1,2576010,2014158842,,,,,,,,,,,,,,,
GMB,"Gambia, The",2021,proj2,1,2576010,2014158842,,,,,,,,,,,,,,,
GMB,"Gambia, The",2022,current,1,2636470,2204734527,,,,,,,,,,,,,,,
GMB,"Gambia, The",2022,proj1,1,2636470,2204734527,,,,,,,,,,,,,,,
GMB,"Gambia, The",2022,proj2,1,2636470,2204734527,,,,,,,,,,,,,,,
GMB,"Gambia, The",2023,current,1,2697845,2396111021,,,,,,,,,,,,,,,
GMB,"Gambia, The",2023,proj1,1,2697845,2396111021,,,,,,,,,,,,,,,
GMB,"Gambia, The",2023,proj2,1,2697845,2396111021,,,,,,,,,,,,,,,
GMB,"Gambia, The",2024,current,1,2759988,2507519958,,,,,,,,,,,,,,,
GMB,"Gambia, The",2024,proj1,1,2759988,2507519958,,,,,,,,,,,,,,,
GMB,"Gambia, The",2024,proj2,1,2759988,2507519958,,,,,,,,,,,,,,,
GMB,"Gambia, The",2025,current,1,,,,,,,,,,,,,,,,,
GMB,"Gambia, The",2025,proj1,1,,,,,,,,,,,,,,,,,
GMB,"Gambia, The",2025,proj2,1,,,,,,,,,,,,,,,,,
GNB,Guinea-Bissau,2020,current,1,2013255,1683619352,,,,0.458823529,1.763941176,13470,818,23917,815,198142,1663,20680,897,,
GNB,Guinea-Bissau,2020,proj1,1,2013255,1683619352,,,,0.458823529,1.763941176,13470,818,23917,815,198142,1663,20680,897,,
GNB,Guinea-Bissau,2020,proj2,1,2013255,1683619352,,,,0.458823529,1.763941176,13470,818,23917,815,198142,1663,20680,897,,
GNB,Guinea-Bissau,2021,current,1,2058841,1878659687,39.9,,,0.458823529,1.678352941,16971,826,25263,816,213918,1689,22838,899,,
GNB,Guinea-Bissau,2021,proj1,1,2058841,1878659687,39.9,,,0.458823529,1.678352941,16971,826,25263,816,213918,1689,22838,899,,
GNB,Guinea-Bissau,2021,proj2,1,2058841,1878659687,39.9,,,0.458823529,1.678352941,16971,826,25263,816,213918,1689,22838,899,,
GNB,Guinea-Bissau,2022,current,1,2105529,1839048748,,,,0.458823529,1.268411765,20328,1016.4,28804,960.1,224000,1866.7,26742,1337.1,,
GNB,Guinea-Bissau,2022,proj1,1,2105529,1839048748,,,,0.458823529,1.268411765,20328,1016.4,28804,960.1,224000,1866.7,26742,1337.1,,
GNB,Guinea-Bissau,2022,proj2,1,2105529,1839048748,,,,0.458823529,1.268411765,20328,1016.4,28804,960.1,224000,1866.7,26742,1337.1,,
GNB,Guinea-Bissau,2023,current,1,2153339,2077816135,,,,0.458823529,1.601176471,21000,1400,27000,900,226400,1886.7,23000,1150,,
GNB,Guinea-Bissau,2023,proj1,1,2153339,2077816135,,,,0.458823529,1.601176471,21000,1400,27000,900,226400,1886.7,23000,1150,,
GNB,Guinea-Bissau,2023,proj2,1,2153339,2077816135,,,,0.458823529,1.601176471,21000,1400,27000,900,226400,1886.7,23000,1150,,
GNB,Guinea-Bissau,2024,current,1,2201352,2119865935,,,,0.458823529,1.644588235,,,,,,,,,,
GNB,Guinea-Bissau,2024,proj1,1,2201352,2119865935,,,,0.458823529,1.644588235,,,,,,,,,,
GNB,Guinea-Bissau,2024,proj2,1,2201352,2119865935,,,,0.458823529,1.644588235,,,,,,,,,,
GNB,Guinea-Bissau,2025,current,1,,,,,,,,,,,,,,,,,
GNB,Guinea-Bissau,2025,proj1,1,,,,,,,,,,,,,,,,,
GNB,Guinea-Bissau,2025,proj2,1,,,,,,,,,,,,,,,,,
GTM,Guatemala,2017,current,1,16567357,71653754107,,,,0.471058824,1.022411765,1951551,2154,,,31831,2974.9,53666,1831.6,638,2126.7
GTM,Guatemala,2017,proj1,1,16567357,71653754107,,,,0.471058824,1.022411765,1951551,2154,,,31831,2974.9,53666,1831.6,638,2126.7
GTM,Guatemala,2017,proj2,1,16567357,71653754107,,,,0.471058824,1.022411765,1951551,2154,,,31831,2974.9,53666,1831.6,638,2126.7
GTM,Guatemala,2018,current,2,16845685,73328365862,,,,0.471058824,0.887235294,1977433,2154.1,,,32564,2973.9,54742,1830.8,464,2109.1
GTM,Guatemala,2018,proj1,1,16845685,73328365862,,,,0.471058824,0.887235294,1977433,2154.1,,,32564,2973.9,54742,1830.8,464,2109.1
GTM,Guatemala,2018,proj2,1,16845685,73328365862,,,,0.471058824,0.887235294,1977433,2154.1,,,32564,2973.9,54742,1830.8,464,2109.1
GTM,Guatemala,2019,current,1,17103803,77172317259,,,,0.471058824,1.432176471,1854172,2112.8,,,22776,3026.4,45000,1886.3,164,2145.1
GTM,Guatemala,2019,proj1,1,17103803,77172317259,,,,0.471058824,1.432176471,1854172,2112.8,,,22776,3026.4,45000,1886.3,164,2145.1
GTM,Guatemala,2019,proj2,1,17103803,77172317259,,,,0.471058824,1.432176471,1854172,2112.8,,,22776,3026.4,45000,1886.3,164,2145.1
GTM,Guatemala,2020,current,2,17357325,77719464221,,,,0.471058824,1.682588235,1972290,2041.9,,,23583,3133.8,53960,1942.9,71.49,2147
GTM,Guatemala,2020,proj1,1,17357325,77719464221,,,,0.471058824,1.682588235,1972290,2041.9,,,23583,3133.8,53960,1942.9,71.49,2147
GTM,Guatemala,2020,proj2,1,17357325,77719464221,,,,0.471058824,1.682588235,1972290,2041.9,,,23583,3133.8,53960,1942.9,71.49,2147
GTM,Guatemala,2021,current,2,17598650,86455519687,,,,0.471058824,1.491176471,2061261,1982.3,,,24143,3241.8,45146,1941,37.6,2139.6
GTM,Guatemala,2021,proj1,2,17598650,86455519687,,,,0.471058824,1.491176471,2061261,1982.3,,,24143,3241.8,45146,1941,37.6,2139.6
GTM,Guatemala,2021,proj2,1,17598650,86455519687,,,,0.471058824,1.491176471,2061261,1982.3,,,24143,3241.8,45146,1941,37.6,2139.6
GTM,Guatemala,2022,current,2,17847877,95641441235,,,,0.471058824,0.998294118,2072142,1918.9,,,27891,3361.9,57469,1962,0,
GTM,Guatemala,2022,proj1,2,17847877,95641441235,,,,0.471058824,0.998294118,2072142,1918.9,,,27891,3361.9,57469,1962,0,
GTM,Guatemala,2022,proj2,2,17847877,95641441235,,,,0.471058824,0.998294118,2072142,1918.9,,,27891,3361.9,57469,1962,0,
GTM,Guatemala,2023,current,1,18124838,1.04368E+11,9.7,,,0.471058824,1.740117647,2075661,1796.2,,,51193,3538.1,57736.63,1983,0,
GTM,Guatemala,2023,proj1,1,18124838,1.04368E+11,9.7,,,0.471058824,1.740117647,2075661,1796.2,,,51193,3538.1,57736.63,1983,0,
GTM,Guatemala,2023,proj2,1,18124838,1.04368E+11,9.7,,,0.471058824,1.740117647,2075661,1796.2,,,51193,3538.1,57736.63,1983,0,
GTM,Guatemala,2024,current,1,18406359,1.132E+11,,,25,0.471058824,1.860941176,,,,,,,,,,
GTM,Guatemala,2024,proj1,1,18406359,1.132E+11,,,25,0.471058824,1.860941176,,,,,,,,,,
GTM,Guatemala,2024,proj2,1,18406359,1.132E+11,,,25,0.471058824,1.860941176,,,,,,,,,,
HND,Honduras,2018,current,1,9765210,24067750760,19.8,,,0.468058824,0.735117647,705309.43,1815.4,,,59648.11,3951.2,25000,1114.7,1243.99,536.6
HND,Honduras,2018,proj1,1,9765210,24067750760,19.8,,,0.468058824,0.735117647,705309.43,1815.4,,,59648.11,3951.2,25000,1114.7,1243.99,536.6
HND,Honduras,2018,proj2,1,9765210,24067750760,19.8,,,0.468058824,0.735117647,705309.43,1815.4,,,59648.11,3951.2,25000,1114.7,1243.99,536.6
HND,Honduras,2019,current,1,9943633,24882225742,18.8,,,0.468058824,1.228705882,589020.43,1823.9,,,56522.76,3936.8,21000,1111.8,1256.19,536.2
HND,Honduras,2019,proj1,1,9943633,24882225742,18.8,,,0.468058824,1.228705882,589020.43,1823.9,,,56522.76,3936.8,21000,1111.8,1256.19,536.2
HND,Honduras,2019,proj2,1,9943633,24882225742,18.8,,,0.468058824,1.228705882,589020.43,1823.9,,,56522.76,3936.8,21000,1111.8,1256.19,536.2
HND,Honduras,2020,current,1,10119640,23352232484,,,,0.468058824,1.652941176,666798.77,1847.4,,,65634.28,3622.2,20000,1102.6,1278.48,537.9
HND,Honduras,2020,proj1,2,10119640,23352232484,,,,0.468058824,1.652941176,666798.77,1847.4,,,65634.28,3622.2,20000,1102.6,1278.48,537.9
HND,Honduras,2020,proj2,1,10119640,23352232484,,,,0.468058824,1.652941176,666798.77,1847.4,,,65634.28,3622.2,20000,1102.6,1278.48,537.9
HND,Honduras,2021,current,2,10289877,28144331507,,,,0.468058824,1.146294118,673472.07,1859.4,,,53818.8,3367.5,15000,1089.7,1286.31,540.8
HND,Honduras,2021,proj1,2,10289877,28144331507,,,,0.468058824,1.146294118,673472.07,1859.4,,,53818.8,3367.5,15000,1089.7,1286.31,540.8
HND,Honduras,2021,proj2,2,10289877,28144331507,,,,0.468058824,1.146294118,673472.07,1859.4,,,53818.8,3367.5,15000,1089.7,1286.31,540.8
HND,Honduras,2022,current,1,10463872,31426041807,,,,0.468058824,0.785,683605.34,1874.4,,,51128.99,3224.6,15000,1088.8,1273.66,530.7
HND,Honduras,2022,proj1,1,10463872,31426041807,,,,0.468058824,0.785,683605.34,1874.4,,,51128.99,3224.6,15000,1088.8,1273.66,530.7
HND,Honduras,2022,proj2,1,10463872,31426041807,,,,0.468058824,0.785,683605.34,1874.4,,,51128.99,3224.6,15000,1088.8,1273.66,530.7
HND,Honduras,2023,current,1,10644851,34355805528,17,,,0.468058824,1.5,722695.97,1889.3,,,34869.78,3081.7,15000,1087.8,1279.48,536.4
HND,Honduras,2023,proj1,1,10644851,34355805528,17,,,0.468058824,1.5,722695.97,1889.3,,,34869.78,3081.7,15000,1087.8,1279.48,536.4
HND,Honduras,2023,proj2,1,10644851,34355805528,17,,,0.468058824,1.5,722695.97,1889.3,,,34869.78,3081.7,15000,1087.8,1279.48,536.4
HND,Honduras,2024,current,1,10825703,37093565854,,,,0.468058824,1.546705882,,,,,,,,,,
HND,Honduras,2024,proj1,1,10825703,37093565854,,,,0.468058824,1.546705882,,,,,,,,,,
HND,Honduras,2024,proj2,1,10825703,37093565854,,,,0.468058824,1.546705882,,,,,,,,,,
HTI,Haiti,2017,current,2,10817754,15093357161,,,,0.445882353,1.037823529,225000,785.8,,,179000,2921.1,80000,413.6,,
HTI,Haiti,2017,proj1,2,10817754,15093357161,,,,0.445882353,1.037823529,225000,785.8,,,179000,2921.1,80000,413.6,,
HTI,Haiti,2017,proj2,1,10817754,15093357161,,,,0.445882353,1.037823529,225000,785.8,,,179000,2921.1,80000,413.6,,
HTI,Haiti,2018,current,2,10962362,16403864618,,,71,0.445882353,1.258529412,234033,578.7,,,164643,1108,16694,520.3,,
HTI,Haiti,2018,proj1,2,10962362,16403864618,,,71,0.445882353,1.258529412,234033,578.7,,,164643,1108,16694,520.3,,
HTI,Haiti,2018,proj2,1,10962362,16403864618,,,71,0.445882353,1.258529412,234033,578.7,,,164643,1108,16694,520.3,,
HTI,Haiti,2019,current,1,11105163,15016090930,,,,0.445882353,1.519882353,194597,1107.7,,,186087,3145.4,9184,1026.9,,
HTI,Haiti,2019,proj1,1,11105163,15016090930,,,,0.445882353,1.519882353,194597,1107.7,,,186087,3145.4,9184,1026.9,,
HTI,Haiti,2019,proj2,1,11105163,15016090930,,,,0.445882353,1.519882353,194597,1107.7,,,186087,3145.4,9184,1026.9,,
HTI,Haiti,2020,current,3,11243848,14508222518,,,162,0.445882353,1.616058824,131132,558.1,,,159306,2676,9692,333.8,,
HTI,Haiti,2020,proj1,3,11243848,14508222518,,,162,0.445882353,1.616058824,131132,558.1,,,159306,2676,9692,333.8,,
HTI,Haiti,2020,proj2,1,11243848,14508222518,,,162,0.445882353,1.616058824,131132,558.1,,,159306,2676,9692,333.8,,
HTI,Haiti,2021,current,3,11374586,20877414953,,,69,0.445882353,1.296117647,200000,764.6,,,155000,2567.6,18000,680.4,,
HTI,Haiti,2021,proj1,3,11374586,20877414953,,,69,0.445882353,1.296117647,200000,764.6,,,155000,2567.6,18000,680.4,,
HTI,Haiti,2021,proj2,1,11374586,20877414953,,,69,0.445882353,1.296117647,200000,764.6,,,155000,2567.6,18000,680.4,,
HTI,Haiti,2022,current,1,11503606,20253551921,,,104,0.445882353,1.239705882,185000,770.1,,,140000,2568.6,15000,587.8,,
HTI,Haiti,2022,proj1,3,11503606,20253551921,,,104,0.445882353,1.239705882,185000,770.1,,,140000,2568.6,15000,587.8,,
HTI,Haiti,2022,proj2,1,11503606,20253551921,,,104,0.445882353,1.239705882,185000,770.1,,,140000,2568.6,15000,587.8,,
HTI,Haiti,2023,current,1,11637398,19850585722,,,340,0.445882353,1.747764706,180000,771,,,136000,2598.6,14000,565.3,,
HTI,Haiti,2023,proj1,3,11637398,19850585722,,,340,0.445882353,1.747764706,180000,771,,,136000,2598.6,14000,565.3,,
HTI,Haiti,2023,proj2,1,11637398,19850585722,,,340,0.445882353,1.747764706,180000,771,,,136000,2598.6,14000,565.3,,
HTI,Haiti,2024,current,1,11772557,25224154991,,193,905,0.445882353,1.760058824,,,,,,,,,,
HTI,Haiti,2024,proj1,3,11772557,25224154991,,193,905,0.445882353,1.760058824,,,,,,,,,,
HTI,Haiti,2024,proj2,1,11772557,25224154991,,193,905,0.445882353,1.760058824,,,,,,,,,,
HTI,Haiti,2025,current,1,,,,,,,,,,,,,,,,,
HTI,Haiti,2025,proj1,3,,,,,,,,,,,,,,,,,
HTI,Haiti,2025,proj2,1,,,,,,,,,,,,,,,,,
KEN,Kenya,2019,current,2,51202827,1.00378E+11,,61,,0.388294118,1.437529412,3582000,1560,135000,927.2,160585,6425.5,288000,1199,366200,2628.7
KEN,Kenya,2019,proj1,2,51202827,1.00378E+11,,61,,0.388294118,1.437529412,3582000,1560,135000,927.2,160585,6425.5,288000,1199,366200,2628.7
KEN,Kenya,2019,proj2,1,51202827,1.00378E+11,,61,,0.388294118,1.437529412,3582000,1560,135000,927.2,160585,6425.5,288000,1199,366200,2628.7
KEN,Kenya,2020,current,1,52217334,1.00658E+11,44.4,94,,0.388294118,1.202470588,3789000,1774.1,153000,1292.1,180890,6397.3,315000,1434.1,404700,3060.6
KEN,Kenya,2020,proj1,1,52217334,1.00658E+11,44.4,94,,0.388294118,1.202470588,3789000,1774.1,153000,1292.1,180890,6397.3,315000,1434.1,404700,3060.6
KEN,Kenya,2020,proj2,1,52217334,1.00658E+11,44.4,94,,0.388294118,1.202470588,3789000,1774.1,153000,1292.1,180890,6397.3,315000,1434.1,404700,3060.6
KEN,Kenya,2021,current,1,53219166,1.09704E+11,46.4,78,,0.388294118,1.238058824,3304430,1523.8,59180,469.7,186000,5807.4,138901,668.4,349102,2795.5
KEN,Kenya,2021,proj1,1,53219166,1.09704E+11,46.4,78,,0.388294118,1.238058824,3304430,1523.8,59180,469.7,186000,5807.4,138901,668.4,349102,2795.5
KEN,Kenya,2021,proj2,1,53219166,1.09704E+11,46.4,78,,0.388294118,1.238058824,3304430,1523.8,59180,469.7,186000,5807.4,138901,668.4,349102,2795.5
KEN,Kenya,2022,current,1,54252461,1.14449E+11,,72,,0.388294118,1.223,3082220,1458.3,59459,548.3,192299,4345.2,120420,582.1,368696,3083.9
KEN,Kenya,2022,proj1,1,54252461,1.14449E+11,,72,,0.388294118,1.223,3082220,1458.3,59459,548.3,192299,4345.2,120420,582.1,368696,3083.9
KEN,Kenya,2022,proj2,1,54252461,1.14449E+11,,72,,0.388294118,1.223,3082220,1458.3,59459,548.3,192299,4345.2,120420,582.1,368696,3083.9
KEN,Kenya,2023,current,1,55339003,1.08039E+11,,196,,0.388294118,1.441647059,4285206,1763.4,86762,667.8,229064,5882.6,198921,957.6,309492,2963.3
KEN,Kenya,2023,proj1,2,55339003,1.08039E+11,,196,,0.388294118,1.441647059,4285206,1763.4,86762,667.8,229064,5882.6,198921,957.6,309492,2963.3
KEN,Kenya,2023,proj2,1,55339003,1.08039E+11,,196,,0.388294118,1.441647059,4285206,1763.4,86762,667.8,229064,5882.6,198921,957.6,309492,2963.3
KEN,Kenya,2024,current,1,56432944,1.24499E+11,,52,,0.388294118,1.761117647,,,,,,,,,,
KEN,Kenya,2024,proj1,1,56432944,1.24499E+11,,52,,0.388294118,1.761117647,,,,,,,,,,
KEN,Kenya,2024,proj2,1,56432944,1.24499E+11,,52,,0.388294118,1.761117647,,,,,,,,,,
KEN,Kenya,2025,current,1,,,,,,,,,,,,,,,,,
KEN,Kenya,2025,proj1,1,,,,,,,,,,,,,,,,,
KEN,Kenya,2025,proj2,1,,,,,,,,,,,,,,,,,
LBN,Lebanon,2022,current,2,5744489,20992421949,,,,0.958352941,1.337352941,3000,3000,,,,,415.89,2256.6,100000,2500
LBN,Lebanon,2022,proj1,2,5744489,20992421949,,,,0.958352941,1.337352941,3000,3000,,,,,415.89,2256.6,100000,2500
LBN,Lebanon,2022,proj2,1,5744489,20992421949,,,,0.958352941,1.337352941,3000,3000,,,,,415.89,2256.6,100000,2500
LBN,Lebanon,2023,current,2,5773493,20078620357,,,,0.958352941,2.043941176,3000,3000,,,,,302.02,2330,100000,2500
LBN,Lebanon,2023,proj1,1,5773493,20078620357,,,,0.958352941,2.043941176,3000,3000,,,,,302.02,2330,100000,2500
LBN,Lebanon,2023,proj2,1,5773493,20078620357,,,,0.958352941,2.043941176,3000,3000,,,,,302.02,2330,100000,2500
LBN,Lebanon,2024,current,1,5805962,,,,,0.958352941,2.319176471,,,,,,,,,,
LBN,Lebanon,2024,proj1,2,5805962,,,,,0.958352941,2.319176471,,,,,,,,,,
LBN,Lebanon,2024,proj2,1,5805962,,,,,0.958352941,2.319176471,,,,,,,,,,
LBN,Lebanon,2025,current,2,,,,,,,,,,,,,,,,,
LBN,Lebanon,2025,proj1,2,,,,,,,,,,,,,,,,,
LBN,Lebanon,2025,proj2,1,,,,,,,,,,,,,,,,,
LBR,Liberia,2020,current,1,5149463,3176126300,,,,0.350588235,1.432882353,,,,,279000,1148.1,,,,
LBR,Liberia,2020,proj1,1,5149463,3176126300,,,,0.350588235,1.432882353,,,,,279000,1148.1,,,,
LBR,Liberia,2020,proj2,1,5149463,3176126300,,,,0.350588235,1.432882353,,,,,279000,1148.1,,,,
LBR,Liberia,2021,current,1,5259323,3513049500,,,,0.350588235,1.402,,,,,255600,1051.9,,,,
